,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,85,FC Lugano,SC Fotbal Club Fcsb Sa 1 - 2 FC Lugano,61,78,17,3.388888888888889
1,2,70,FK Astana,Slavia Prague 0 - 1 FK Astana,66,112,46,1.4042553191489362
2,3,58,Maccabi Tel Aviv,Villarreal 0 - 1 Maccabi Tel Aviv,25,238,213,0.11682242990654206
3,4,53,Zenit St Petersbourg,Real Sociedad 1 - 3 Zenit St Petersbourg,74,121,47,1.5416666666666667
4,5,49,Everton,Apollon Limassol 0 - 3 Everton,223,318,95,2.3229166666666665
5,6,47,Zulte-Waregem,Zulte-Waregem 3 - 2 Lazio,12,171,159,0.075
6,7,45,Arsenal,Arsenal 6 - 0 Bate Borisov,245,280,35,6.805555555555555
7,8,39,Rijeka,Rijeka 2 - 0 Milan,27,305,278,0.0967741935483871
8,9,37,Dynamo Kiev,Dynamo Kiev 4 - 1 Partizan Belgrade,51,66,15,3.1875
9,10,33,Viktoria Plzen,Hapoël Beer-Sheva 0 - 2 Viktoria Plzen,31,58,27,1.1071428571428572
10,11,30,Red Bull Salzbourg,Marseille 0 - 0 Red Bull Salzbourg,184,329,145,1.2602739726027397
11,12,29,Athl. Bilbao,Zorya Lougansk 0 - 2 Athl. Bilbao,32,143,111,0.2857142857142857
12,13,28,Atalanta Bergame,Atalanta Bergame 1 - 0 Lyon,58,685,627,0.09235668789808917
13,13,28,İstanbul Basaksehir,İstanbul Basaksehir 2 - 1 Braga,40,179,139,0.2857142857142857
14,13,28,Copenhague,Copenhague 2 - 0 Tiraspol,65,133,68,0.9420289855072463
15,13,28,Arnheim,Arnheim 1 - 0 Nice,25,129,104,0.23809523809523808
16,17,26,Étoile rouge Belgrade,Étoile rouge Belgrade 1 - 0 Cologne,77,127,50,1.5098039215686274
17,17,26,Lokomotiv,Fastav Zlin 0 - 2 Lokomotiv,47,66,19,2.35
18,17,26,Young Boys,Young Boys 2 - 1 KF Skenderbeu Korce,69,118,49,1.38
19,20,23,Östersunds FK,Hertha Berlin 1 - 1 Östersunds FK,36,70,34,1.0285714285714285
20,20,23,Atiker Konyaspor 1922,Guimaraes 1 - 1 Atiker Konyaspor 1922,9,43,34,0.2571428571428571
21,22,22,Vardar Skopje,Vardar Skopje 1 - 1 Rosenborg,32,40,8,3.5555555555555554
22,23,19,Hoffenheim,Hoffenheim 1 - 1 Ludogorets Razgrad,179,217,38,4.589743589743589
23,23,19,Ludogorets Razgrad,Hoffenheim 1 - 1 Ludogorets Razgrad,38,217,179,0.2111111111111111
24,25,16,Austria Vienne,Austria Vienne 0 - 0 Athènes,56,79,23,2.3333333333333335
25,25,16,Rosenborg,Vardar Skopje 1 - 1 Rosenborg,8,40,32,0.24242424242424243
26,25,16,Hertha Berlin,Hertha Berlin 1 - 1 Östersunds FK,34,70,36,0.918918918918919
27,25,16,Guimaraes,Guimaraes 1 - 1 Atiker Konyaspor 1922,34,43,9,3.4
28,29,12,Athènes,Austria Vienne 0 - 0 Athènes,23,79,56,0.40350877192982454
29,30,10,Lazio,Zulte-Waregem 3 - 2 Lazio,159,171,12,12.23076923076923
30,31,8,Marseille,Marseille 0 - 0 Red Bull Salzbourg,145,329,184,0.7837837837837838
31,32,5,Real Sociedad,Real Sociedad 1 - 3 Zenit St Petersbourg,47,121,74,0.6266666666666667
32,32,5,Partizan Belgrade,Dynamo Kiev 4 - 1 Partizan Belgrade,15,66,51,0.28846153846153844
33,32,5,Braga,İstanbul Basaksehir 2 - 1 Braga,139,179,40,3.3902439024390243
34,32,5,KF Skenderbeu Korce,Young Boys 2 - 1 KF Skenderbeu Korce,49,118,69,0.7
35,32,5,SC Fotbal Club Fcsb Sa,SC Fotbal Club Fcsb Sa 1 - 2 FC Lugano,17,78,61,0.27419354838709675
36,37,0,Fastav Zlin,Fastav Zlin 0 - 2 Lokomotiv,19,66,47,0.3958333333333333
37,37,0,Nice,Arnheim 1 - 0 Nice,104,129,25,4.0
38,37,0,Villarreal,Villarreal 0 - 1 Maccabi Tel Aviv,213,238,25,8.192307692307692
39,37,0,Lyon,Atalanta Bergame 1 - 0 Lyon,627,685,58,10.627118644067796
40,37,0,Milan,Rijeka 2 - 0 Milan,278,305,27,9.928571428571429
41,37,0,Hapoël Beer-Sheva,Hapoël Beer-Sheva 0 - 2 Viktoria Plzen,27,58,31,0.84375
42,37,0,Zorya Lougansk,Zorya Lougansk 0 - 2 Athl. Bilbao,111,143,32,3.3636363636363638
43,37,0,Slavia Prague,Slavia Prague 0 - 1 FK Astana,46,112,66,0.6865671641791045
44,37,0,Cologne,Étoile rouge Belgrade 1 - 0 Cologne,50,127,77,0.6410256410256411
45,37,0,Apollon Limassol,Apollon Limassol 0 - 3 Everton,95,318,223,0.42410714285714285
46,37,0,Tiraspol,Copenhague 2 - 0 Tiraspol,68,133,65,1.0303030303030303
47,37,0,Bate Borisov,Arsenal 6 - 0 Bate Borisov,35,280,245,0.14227642276422764
