,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,60,KF Skenderbeu Korce,KF Skenderbeu Korce 3 - 2 Dynamo Kiev,30,50,20,1.4285714285714286
1,2,58,İstanbul Basaksehir,Ludogorets Razgrad 1 - 2 İstanbul Basaksehir,100,107,7,12.5
2,3,48,Atalanta Bergame,Everton 1 - 5 Atalanta Bergame,92,321,229,0.4
3,4,46,Braga,Braga 3 - 1 Hoffenheim,147,176,29,4.9
4,5,40,Arnheim,Lazio 1 - 1 Arnheim,4,289,285,0.013986013986013986
5,6,39,Villarreal,FK Astana 2 - 3 Villarreal,223,280,57,3.8448275862068964
6,6,39,Partizan Belgrade,Partizan Belgrade 2 - 1 Young Boys,40,56,16,2.3529411764705883
7,8,38,Milan,Milan 5 - 1 Austria Vienne,90,112,22,3.9130434782608696
8,9,36,Rijeka,Athènes 2 - 2 Rijeka,12,33,21,0.5454545454545454
9,9,36,Cologne,Cologne 1 - 0 Arsenal,29,1098,1069,0.027102803738317756
10,9,36,FC Lugano,FC Lugano 1 - 0 Hapoël Beer-Sheva,36,45,9,3.6
11,12,33,Lyon,Lyon 4 - 0 Apollon Limassol,261,266,5,43.5
12,13,32,Slavia Prague,Maccabi Tel Aviv 0 - 2 Slavia Prague,8,29,21,0.36363636363636365
13,13,32,Athl. Bilbao,Athl. Bilbao 3 - 2 Hertha Berlin,32,60,28,1.103448275862069
14,15,30,Nice,Nice 3 - 1 Zulte-Waregem,73,107,34,2.085714285714286
15,15,30,Lokomotiv,Lokomotiv 2 - 1 Copenhague,38,86,48,0.7755102040816326
16,17,29,Östersunds FK,Östersunds FK 2 - 0 Zorya Lougansk,49,86,37,1.2894736842105263
17,17,29,Red Bull Salzbourg,Red Bull Salzbourg 3 - 0 Guimaraes,37,109,72,0.5068493150684932
18,19,28,Viktoria Plzen,Viktoria Plzen 2 - 0 SC Fotbal Club Fcsb Sa,31,127,96,0.31958762886597936
19,20,26,Atiker Konyaspor 1922,Atiker Konyaspor 1922 1 - 1 Marseille,113,278,165,0.6807228915662651
20,21,24,Real Sociedad,Rosenborg 0 - 1 Real Sociedad,30,112,82,0.3614457831325301
21,22,22,Tiraspol,Tiraspol 1 - 0 Fastav Zlin,7,15,8,0.7777777777777778
22,23,21,Zenit St Petersbourg,Zenit St Petersbourg 2 - 1 Vardar Skopje,252,298,46,5.361702127659575
23,24,19,Athènes,Athènes 2 - 2 Rijeka,21,33,12,1.6153846153846154
24,25,15,Marseille,Atiker Konyaspor 1922 1 - 1 Marseille,165,278,113,1.4473684210526316
25,26,14,Bate Borisov,Bate Borisov 0 - 0 Étoile rouge Belgrade,85,108,23,3.5416666666666665
26,26,14,Étoile rouge Belgrade,Bate Borisov 0 - 0 Étoile rouge Belgrade,23,108,85,0.26744186046511625
27,28,13,Lazio,Lazio 1 - 1 Arnheim,285,289,4,57.0
28,29,10,Hertha Berlin,Athl. Bilbao 3 - 2 Hertha Berlin,28,60,32,0.8484848484848485
29,29,10,Dynamo Kiev,KF Skenderbeu Korce 3 - 2 Dynamo Kiev,20,50,30,0.6451612903225806
30,29,10,FK Astana,FK Astana 2 - 3 Villarreal,57,280,223,0.2544642857142857
31,32,5,Copenhague,Lokomotiv 2 - 1 Copenhague,48,86,38,1.2307692307692308
32,32,5,Ludogorets Razgrad,Ludogorets Razgrad 1 - 2 İstanbul Basaksehir,7,107,100,0.06930693069306931
33,32,5,Hoffenheim,Braga 3 - 1 Hoffenheim,29,176,147,0.19594594594594594
34,32,5,Austria Vienne,Milan 5 - 1 Austria Vienne,22,112,90,0.24175824175824176
35,32,5,Vardar Skopje,Zenit St Petersbourg 2 - 1 Vardar Skopje,46,298,252,0.18181818181818182
36,32,5,Everton,Everton 1 - 5 Atalanta Bergame,229,321,92,2.4623655913978495
37,32,5,Young Boys,Partizan Belgrade 2 - 1 Young Boys,16,56,40,0.3902439024390244
38,32,5,Zulte-Waregem,Nice 3 - 1 Zulte-Waregem,34,107,73,0.4594594594594595
39,40,0,Rosenborg,Rosenborg 0 - 1 Real Sociedad,82,112,30,2.6451612903225805
40,40,0,Guimaraes,Red Bull Salzbourg 3 - 0 Guimaraes,72,109,37,1.894736842105263
41,40,0,Hapoël Beer-Sheva,FC Lugano 1 - 0 Hapoël Beer-Sheva,9,45,36,0.24324324324324326
42,40,0,Maccabi Tel Aviv,Maccabi Tel Aviv 0 - 2 Slavia Prague,21,29,8,2.3333333333333335
43,40,0,SC Fotbal Club Fcsb Sa,Viktoria Plzen 2 - 0 SC Fotbal Club Fcsb Sa,96,127,31,3.0
44,40,0,Arsenal,Cologne 1 - 0 Arsenal,1069,1098,29,35.63333333333333
45,40,0,Fastav Zlin,Tiraspol 1 - 0 Fastav Zlin,8,15,7,1.0
46,40,0,Zorya Lougansk,Östersunds FK 2 - 0 Zorya Lougansk,37,86,49,0.74
47,40,0,Apollon Limassol,Lyon 4 - 0 Apollon Limassol,5,266,261,0.019083969465648856
