,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,210,Macédoine,Italie 1 - 1 Macédoine,24,641,617,0.038834951456310676
1,2,150,Finlande,Croatie 1 - 1 Finlande,62,184,122,0.5040650406504065
2,3,58,Islande,Turquie 0 - 3 Islande,473,990,517,0.9131274131274131
3,4,54,Autriche,Autriche 3 - 2 Serbie,340,651,311,1.0897435897435896
4,5,26,Espagne,Espagne 3 - 0 Albanie,1156,1170,14,77.06666666666666
5,6,25,Pays de Galles,Géorgie 0 - 1 Pays de Galles,463,548,85,5.383720930232558
6,7,21,Irlande,Irlande 2 - 0 Moldavie,85,113,28,2.9310344827586206
7,7,21,Ukraine,Kosovo 0 - 2 Ukraine,90,194,104,0.8571428571428571
8,9,17,Israël,Liechtenstein 0 - 1 Israël,61,170,109,0.5545454545454546
9,10,11,Croatie,Croatie 1 - 1 Finlande,122,184,62,1.9365079365079365
10,11,10,Serbie,Autriche 3 - 2 Serbie,311,651,340,0.9120234604105572
11,11,10,Italie,Italie 1 - 1 Macédoine,617,641,24,24.68
12,13,0,Moldavie,Irlande 2 - 0 Moldavie,28,113,85,0.32558139534883723
13,13,0,Kosovo,Kosovo 0 - 2 Ukraine,104,194,90,1.1428571428571428
14,13,0,Turquie,Turquie 0 - 3 Islande,517,990,473,1.090717299578059
15,13,0,Liechtenstein,Liechtenstein 0 - 1 Israël,109,170,61,1.7580645161290323
16,13,0,Géorgie,Géorgie 0 - 1 Pays de Galles,85,548,463,0.18318965517241378
17,13,0,Albanie,Espagne 3 - 0 Albanie,14,1170,1156,0.012100259291270527
