,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,75,Qarabag FK,Qarabag FK 0 - 0 Atl. Madrid,44,242,198,0.22110552763819097
1,2,49,Bâle,CSKA 0 - 2 Bâle,426,879,453,0.9383259911894273
2,3,45,AS Rome,Chelsea 3 - 3 AS Rome,197,506,309,0.635483870967742
3,4,32,Paris SG,Anderlecht 0 - 4 Paris SG,951,982,31,29.71875
4,5,26,Barcelone,Barcelone 3 - 1 Olympiakos,504,523,19,25.2
5,5,26,Bayern Munich,Bayern Munich 3 - 0 Celtic,427,454,27,15.25
6,7,24,Juventus,Juventus 2 - 1 Sporting,236,287,51,4.538461538461538
7,7,24,Manch. Utd,Benfica 0 - 1 Manch. Utd,396,663,267,1.4776119402985075
8,9,23,Chelsea,Chelsea 3 - 3 AS Rome,309,506,197,1.5606060606060606
9,10,6,Atl. Madrid,Qarabag FK 0 - 0 Atl. Madrid,198,242,44,4.4
10,11,5,Olympiakos,Barcelone 3 - 1 Olympiakos,19,523,504,0.03762376237623762
11,11,5,Sporting,Juventus 2 - 1 Sporting,51,287,236,0.21518987341772153
12,13,0,CSKA,CSKA 0 - 2 Bâle,453,879,426,1.0608899297423888
13,13,0,Benfica,Benfica 0 - 1 Manch. Utd,267,663,396,0.672544080604534
14,13,0,Anderlecht,Anderlecht 0 - 4 Paris SG,31,982,951,0.032563025210084036
15,13,0,Celtic,Bayern Munich 3 - 0 Celtic,27,454,427,0.0630841121495327
