,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,68,Lyon,Lyon 2 - 1 Paris SG,558,665,107,5.166666666666667
1,2,50,Crotone FC,Hellas Vérone 0 - 3 Crotone FC,4,17,13,0.2857142857142857
2,3,48,Celta Vigo,Real Sociedad 1 - 2 Celta Vigo,70,105,35,1.9444444444444444
3,3,48,Excelsior,Sparta Rotterdam 2 - 3 Excelsior,35,50,15,2.1875
4,5,47,Paços Ferreira,CD Aves 0 - 2 Paços Ferreira,7,10,3,1.75
5,6,46,Real Madrid,Real Madrid 7 - 1 La Corogne,32,57,25,1.2307692307692308
6,7,43,Sampdoria,Sampdoria 3 - 1 Fiorentina AC,54,83,29,1.8
7,8,38,Lazio,Lazio 5 - 1 Chievo,103,116,13,7.357142857142857
8,9,37,Barcelone,Betis Séville 0 - 5 Barcelone,137,152,15,8.5625
9,10,35,Hanovre,Schalke 04 1 - 1 Hanovre,12,92,80,0.14814814814814814
10,11,34,İstanbul Basaksehir,Bursaspor 0 - 3 İstanbul Basaksehir,8,18,10,0.7272727272727273
11,11,34,Royal Antwerp,Royal Antwerp 2 - 2 FC Bruges,39,58,19,1.95
12,13,33,Southampton,Southampton 1 - 1 Tottenham,44,309,265,0.16541353383458646
13,14,32,Guimaraes,Guimaraes 3 - 1 Estoril-Praia,6,9,3,1.5
14,14,32,Anderlecht,KRC Genk 0 - 1 Anderlecht,86,96,10,7.818181818181818
15,14,32,Bologne,Bologne 3 - 0 Benevento Calcio,14,67,53,0.25925925925925924
16,17,31,Bayern Munich,Bayern Munich 4 - 2 Brême,236,250,14,15.733333333333333
17,18,30,Rio Ave,Rio Ave 2 - 0 Boavista FC,8,13,5,1.3333333333333333
18,18,30,CD Feirense,CD Feirense 1 - 0 Moreirense FC,12,17,5,2.0
19,20,29,La Gantoise,La Gantoise 3 - 0 Sporting Lokeren,6,15,9,0.6
20,20,29,Milan,Cagliari 1 - 2 Milan,45,75,30,1.4516129032258065
21,22,28,Monaco,Monaco 3 - 1 Metz,224,280,56,3.9298245614035086
22,22,28,SPAL 2013,Udinese 1 - 1 SPAL 2013,8,64,56,0.14035087719298245
23,22,28,CD Leganes,CD Alaves 2 - 2 CD Leganes,17,56,39,0.425
24,25,27,Ajax,Ajax 2 - 0 Feyenoord,35,71,36,0.9459459459459459
25,26,26,Naples,Atalanta Bergame 0 - 1 Naples,379,451,72,5.191780821917808
26,27,24,Besiktas,Antalyaspor 1 - 2 Besiktas,21,39,18,1.105263157894737
27,27,24,PSV,Heracles 1 - 2 PSV,42,53,11,3.5
28,29,22,Nice,Nice 1 - 0 Saint-Etienne,313,391,78,3.962025316455696
29,30,21,CD Alaves,CD Alaves 2 - 2 CD Leganes,39,56,17,2.1666666666666665
30,31,20,AS Rome,Inter Milan 1 - 1 AS Rome,81,195,114,0.7043478260869566
31,31,20,Groningue,Willem II 1 - 1 Groningue,6,16,10,0.5454545454545454
32,33,19,FC Bruges,Royal Antwerp 2 - 2 FC Bruges,19,58,39,0.475
33,33,19,Torino FC,US Sassuolo 1 - 1 Torino FC,42,57,15,2.625
34,35,18,US Sassuolo,US Sassuolo 1 - 1 Torino FC,15,57,42,0.3488372093023256
35,36,17,Inter Milan,Inter Milan 1 - 1 AS Rome,114,195,81,1.3902439024390243
36,36,17,Willem II,Willem II 1 - 1 Groningue,10,16,6,1.4285714285714286
37,38,14,Udinese,Udinese 1 - 1 SPAL 2013,56,64,8,6.222222222222222
38,39,13,Schalke 04,Schalke 04 1 - 1 Hanovre,80,92,12,6.153846153846154
39,39,13,Tottenham,Southampton 1 - 1 Tottenham,265,309,44,5.888888888888889
40,41,10,Brême,Bayern Munich 4 - 2 Brême,14,250,236,0.05907172995780591
41,41,10,Sparta Rotterdam,Sparta Rotterdam 2 - 3 Excelsior,15,50,35,0.4166666666666667
42,43,5,Real Sociedad,Real Sociedad 1 - 2 Celta Vigo,35,105,70,0.49295774647887325
43,43,5,Antalyaspor,Antalyaspor 1 - 2 Besiktas,18,39,21,0.8181818181818182
44,43,5,La Corogne,Real Madrid 7 - 1 La Corogne,25,57,32,0.7575757575757576
45,43,5,Estoril-Praia,Guimaraes 3 - 1 Estoril-Praia,3,9,6,0.42857142857142855
46,43,5,Heracles,Heracles 1 - 2 PSV,11,53,42,0.2558139534883721
47,43,5,Metz,Monaco 3 - 1 Metz,56,280,224,0.24888888888888888
48,43,5,Paris SG,Lyon 2 - 1 Paris SG,107,665,558,0.19141323792486584
49,43,5,Fiorentina AC,Sampdoria 3 - 1 Fiorentina AC,29,83,54,0.5272727272727272
50,43,5,Chievo,Lazio 5 - 1 Chievo,13,116,103,0.125
51,43,5,Cagliari,Cagliari 1 - 2 Milan,30,75,45,0.6521739130434783
52,53,0,Betis Séville,Betis Séville 0 - 5 Barcelone,15,152,137,0.10869565217391304
53,53,0,Boavista FC,Rio Ave 2 - 0 Boavista FC,5,13,8,0.5555555555555556
54,53,0,Moreirense FC,CD Feirense 1 - 0 Moreirense FC,5,17,12,0.38461538461538464
55,53,0,Feyenoord,Ajax 2 - 0 Feyenoord,36,71,35,1.0
56,53,0,KRC Genk,KRC Genk 0 - 1 Anderlecht,10,96,86,0.11494252873563218
57,53,0,Sporting Lokeren,La Gantoise 3 - 0 Sporting Lokeren,9,15,6,1.2857142857142858
58,53,0,Saint-Etienne,Nice 1 - 0 Saint-Etienne,78,391,313,0.2484076433121019
59,53,0,CD Aves,CD Aves 0 - 2 Paços Ferreira,3,10,7,0.375
60,53,0,Bursaspor,Bursaspor 0 - 3 İstanbul Basaksehir,10,18,8,1.1111111111111112
61,53,0,Hellas Vérone,Hellas Vérone 0 - 3 Crotone FC,13,17,4,2.6
62,53,0,Benevento Calcio,Bologne 3 - 0 Benevento Calcio,53,67,14,3.533333333333333
63,53,0,Atalanta Bergame,Atalanta Bergame 0 - 1 Naples,72,451,379,0.18947368421052632
