,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,75,Royal Charleroi,Anderlecht 1 - 3 Royal Charleroi,47,72,25,1.8076923076923077
1,2,70,Malaga,Real Sociedad 0 - 2 Malaga,30,71,41,0.7142857142857143
2,3,65,Lucerne,FC Zürich 1 - 2 Lucerne,3,14,11,0.25
3,4,60,Everton,Liverpool 1 - 1 Everton,75,282,207,0.3605769230769231
4,4,60,Lausanne-Sport,FC Lugano 1 - 2 Lausanne-Sport,28,38,10,2.5454545454545454
5,6,51,Fribourg,Cologne 3 - 4 Fribourg,48,85,37,1.263157894736842
6,7,45,Nice,Nantes 1 - 2 Nice,251,525,274,0.9127272727272727
7,7,45,GD Chaves,Portimonense 0 - 1 GD Chaves,3,8,5,0.5
8,9,40,Hanovre,Hanovre 2 - 0 Hoffenheim,34,73,39,0.85
9,10,37,Sivasspor,Sivasspor 1 - 0 İstanbul Basaksehir,3,51,48,0.061224489795918366
10,10,37,Porto,Vitoria 0 - 5 Porto,54,74,20,2.5714285714285716
11,12,35,Fiorentina AC,Naples 0 - 0 Fiorentina AC,25,148,123,0.20161290322580644
12,13,34,Grasshopper,Young Boys 1 - 1 Grasshopper,10,27,17,0.5555555555555556
13,14,33,Ajax,Ajax 3 - 0 PSV,18,156,138,0.12949640287769784
14,14,33,Chievo,Chievo 0 - 0 AS Rome,19,87,68,0.2753623188405797
15,14,33,Manch. City,Manch. Utd 1 - 2 Manch. City,129,513,384,0.33506493506493507
16,14,33,Osmanlispor,Osmanlispor 3 - 0 Alanyaspor,6,13,7,0.75
17,18,32,Athl. Bilbao,Levante 1 - 2 Athl. Bilbao,28,53,25,1.0769230769230769
18,19,30,Marseille,Marseille 3 - 0 Saint-Etienne,169,275,106,1.5794392523364487
19,20,28,Hellas Vérone,SPAL 2013 2 - 2 Hellas Vérone,21,40,19,1.05
20,20,28,Kayserispor,Kayserispor 1 - 1 Besiktas,15,41,26,0.5555555555555556
21,22,27,Lyon,Amiens 1 - 2 Lyon,196,309,113,1.719298245614035
22,22,27,FC Bruges,FC Bruges 3 - 1 Sporting Lokeren,56,64,8,6.222222222222222
23,22,27,US Sassuolo,US Sassuolo 2 - 1 Crotone FC,12,23,11,1.0
24,25,25,Southampton,Southampton 1 - 1 Arsenal,57,271,214,0.2651162790697674
25,25,25,Hertha Berlin,Augsbourg 1 - 1 Hertha Berlin,35,67,32,1.0606060606060606
26,25,25,Roda,Roda 2 - 2 Groningue,5,8,3,1.25
27,25,25,Udinese,Udinese 2 - 0 Benevento Calcio,56,102,46,1.1914893617021276
28,25,25,Milan,Milan 2 - 1 Bologne,56,131,75,0.7368421052631579
29,25,25,Barcelone,Villarreal 0 - 2 Barcelone,112,164,52,2.1132075471698113
30,25,25,Paços Ferreira,CF Belenenses 1 - 1 Paços Ferreira,3,9,6,0.42857142857142855
31,32,23,Atl. Madrid,Betis Séville 0 - 1 Atl. Madrid,115,153,38,2.948717948717949
32,33,22,Groningue,Roda 2 - 2 Groningue,3,8,5,0.5
