,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,120,Utrecht,Ajax 1 - 2 Utrecht,8,53,45,0.17391304347826086
1,2,56,Alanyaspor,Akhisar Belediyespor 0 - 4 Alanyaspor,1,4,3,0.25
2,3,55,SPAL 2013,Atalanta Bergame 1 - 1 SPAL 2013,15,26,11,1.25
3,4,48,Braga,Sporting 2 - 2 Braga,14,29,15,0.875
4,5,44,Lyon,Saint-Etienne 0 - 5 Lyon,251,500,249,1.004
5,6,43,AS Rome,Fiorentina AC 2 - 4 AS Rome,141,173,32,4.2727272727272725
6,7,42,KV Ostende,KV Ostende 4 - 2 Zulte-Waregem,5,22,17,0.2777777777777778
7,8,41,Royal Charleroi,Royal Antwerp 1 - 3 Royal Charleroi,6,23,17,0.3333333333333333
8,8,41,La Haye,La Haye 2 - 2 Feyenoord,32,36,4,6.4
9,10,40,Udinese,Lazio 0 - 0 Udinese,15,54,39,0.375
10,10,40,GD Chaves,GD Chaves 4 - 2 Paços Ferreira,4,8,4,0.8
11,10,40,Hoffenheim,Cologne 0 - 3 Hoffenheim,58,87,29,1.9333333333333333
12,10,40,Lille,Metz 0 - 3 Lille,283,442,159,1.76875
13,10,40,FC Gérone,Levante 1 - 2 FC Gérone,23,48,25,0.8846153846153846
14,10,40,Marseille,Marseille 5 - 0 Caen,103,283,180,0.569060773480663
15,16,38,Chievo,Chievo 0 - 0 Naples,11,91,80,0.13580246913580246
16,16,38,Everton,Everton 3 - 2 Watford FC,53,173,120,0.4380165289256198
17,18,37,CS Maritimo,CD Feirense 0 - 1 CS Maritimo,6,9,3,1.5
18,19,36,Lucerne,Lucerne 3 - 0 St Gall,2,34,32,0.06060606060606061
19,19,36,Celta Vigo,Celta Vigo 3 - 1 Athl. Bilbao,17,55,38,0.4358974358974359
20,21,35,Torino FC,Inter Milan 1 - 1 Torino FC,8,94,86,0.09195402298850575
21,22,34,Hertha Berlin,Wolfsbourg 3 - 3 Hertha Berlin,30,110,80,0.37037037037037035
22,23,32,Besiktas,Goztepe AS 1 - 3 Besiktas,11,19,8,1.2222222222222223
23,23,32,PSV,PSV 4 - 3 Twente,39,47,8,4.333333333333333
24,25,31,Real Sociedad,Real Sociedad 3 - 1 SD Eibar,20,24,4,4.0
25,25,31,Milan,US Sassuolo 0 - 2 Milan,73,94,21,3.3181818181818183
26,25,31,Sivasspor,Sivasspor 2 - 1 Atiker Konyaspor 1922,16,20,4,3.2
27,25,31,Benfica,Guimaraes 1 - 3 Benfica,9,24,15,0.5625
28,25,31,Chelsea,Chelsea 1 - 0 Manch. Utd,95,344,249,0.38
29,25,31,İstanbul Basaksehir,Yeni Malatyaspor 0 - 2 İstanbul Basaksehir,5,16,11,0.4166666666666667
30,31,29,Cagliari,Cagliari 2 - 1 Hellas Vérone,7,16,9,0.7
31,31,29,Manch. City,Manch. City 3 - 1 Arsenal,136,289,153,0.8831168831168831
32,33,27,Villarreal,Villarreal 2 - 0 Malaga,37,43,6,5.285714285714286
33,34,26,Real Madrid,Real Madrid 3 - 0 Las Palmas,105,118,13,7.5
34,35,25,Wolfsbourg,Wolfsbourg 3 - 3 Hertha Berlin,80,110,30,2.5806451612903225
35,36,24,Young Boys,Bâle 1 - 1 Young Boys,9,29,20,0.42857142857142855
36,37,23,FC Lugano,Thoune 1 - 1 FC Lugano,8,13,5,1.3333333333333333
37,37,23,Nice,Nice 1 - 0 Dijon,146,250,104,1.3904761904761904
38,39,21,Juventus,Juventus 2 - 1 Benevento Calcio,344,359,15,21.5
39,40,20,PEC Zwolle,Arnheim 0 - 0 PEC Zwolle,6,12,6,0.8571428571428571
40,41,19,FC Bruges,Anderlecht 0 - 0 FC Bruges,39,69,30,1.2580645161290323
41,42,18,Tottenham,Tottenham 1 - 0 Crystal Palace,232,247,15,14.5
42,43,17,Feyenoord,La Haye 2 - 2 Feyenoord,4,36,32,0.12121212121212122
43,43,17,Sporting,Sporting 2 - 2 Braga,15,29,14,1.0
44,45,15,Thoune,Thoune 1 - 1 FC Lugano,5,13,8,0.5555555555555556
45,45,15,Twente,PSV 4 - 3 Twente,8,47,39,0.2
46,45,15,Bâle,Bâle 1 - 1 Young Boys,20,29,9,2.0
47,48,13,Inter Milan,Inter Milan 1 - 1 Torino FC,86,94,8,9.555555555555555
48,49,12,Atalanta Bergame,Atalanta Bergame 1 - 1 SPAL 2013,11,26,15,0.6875
49,50,10,Anderlecht,Anderlecht 0 - 0 FC Bruges,30,69,39,0.75
50,50,10,Paços Ferreira,GD Chaves 4 - 2 Paços Ferreira,4,8,4,0.8
51,50,10,Fiorentina AC,Fiorentina AC 2 - 4 AS Rome,32,173,141,0.22535211267605634
52,50,10,Watford FC,Everton 3 - 2 Watford FC,120,173,53,2.2222222222222223
53,50,10,Zulte-Waregem,KV Ostende 4 - 2 Zulte-Waregem,17,22,5,2.8333333333333335
54,55,9,Arnheim,Arnheim 0 - 0 PEC Zwolle,6,12,6,0.8571428571428571
55,56,7,Naples,Chievo 0 - 0 Naples,80,91,11,6.666666666666667
56,56,7,Lazio,Lazio 0 - 0 Udinese,39,54,15,2.4375
57,58,5,Ajax,Ajax 1 - 2 Utrecht,45,53,8,5.0
58,58,5,Atiker Konyaspor 1922,Sivasspor 2 - 1 Atiker Konyaspor 1922,4,20,16,0.23529411764705882
59,58,5,Levante,Levante 1 - 2 FC Gérone,25,48,23,1.0416666666666667
60,58,5,Goztepe AS,Goztepe AS 1 - 3 Besiktas,8,19,11,0.6666666666666666
61,58,5,Royal Antwerp,Royal Antwerp 1 - 3 Royal Charleroi,17,23,6,2.4285714285714284
62,58,5,Arsenal,Manch. City 3 - 1 Arsenal,153,289,136,1.1167883211678833
63,58,5,Guimaraes,Guimaraes 1 - 3 Benfica,15,24,9,1.5
64,58,5,Athl. Bilbao,Celta Vigo 3 - 1 Athl. Bilbao,38,55,17,2.111111111111111
65,58,5,SD Eibar,Real Sociedad 3 - 1 SD Eibar,4,24,20,0.19047619047619047
66,58,5,Benevento Calcio,Juventus 2 - 1 Benevento Calcio,15,359,344,0.043478260869565216
67,58,5,Hellas Vérone,Cagliari 2 - 1 Hellas Vérone,9,16,7,1.125
68,69,0,Yeni Malatyaspor,Yeni Malatyaspor 0 - 2 İstanbul Basaksehir,11,16,5,1.8333333333333333
69,69,0,Manch. Utd,Chelsea 1 - 0 Manch. Utd,249,344,95,2.59375
70,69,0,Crystal Palace,Tottenham 1 - 0 Crystal Palace,15,247,232,0.06437768240343347
71,69,0,US Sassuolo,US Sassuolo 0 - 2 Milan,21,94,73,0.28378378378378377
72,69,0,Akhisar Belediyespor,Akhisar Belediyespor 0 - 4 Alanyaspor,3,4,1,1.5
73,69,0,Dijon,Nice 1 - 0 Dijon,104,250,146,0.7074829931972789
74,69,0,Caen,Marseille 5 - 0 Caen,180,283,103,1.7307692307692308
75,69,0,Las Palmas,Real Madrid 3 - 0 Las Palmas,13,118,105,0.12264150943396226
76,69,0,Malaga,Villarreal 2 - 0 Malaga,6,43,37,0.15789473684210525
77,69,0,CD Feirense,CD Feirense 0 - 1 CS Maritimo,3,9,6,0.42857142857142855
78,69,0,St Gall,Lucerne 3 - 0 St Gall,32,34,2,10.666666666666666
79,69,0,Cologne,Cologne 0 - 3 Hoffenheim,29,87,58,0.4915254237288136
80,69,0,Saint-Etienne,Saint-Etienne 0 - 5 Lyon,249,500,251,0.9880952380952381
81,69,0,Metz,Metz 0 - 3 Lille,159,442,283,0.5598591549295775
