,Position,Points SFL,Equipe,Match,Joueurs l'ayant choisi,total_choice,choix_autre,bet_safety
0,1,58,Everton,Manchester City 1 - 1 Everton,674,2113,1439,0.46805555555555556
1,2,41,SD Eibar,Malaga 0 - 1 SD Eibar,51,588,537,0.09479553903345725
2,3,39,Levante,Levante 1 - 0 Villarreal,128,1160,1032,0.12391093901258471
3,4,38,Atiker Konyaspor 1922,Atiker Konyaspor 1922 3 - 0 Genclerbirligi,170,198,28,5.862068965517241
4,5,36,CD Feirense,CD Feirense 2 - 1 Paços Ferreira,136,210,74,1.8133333333333332
5,6,33,Chateauroux,Chateauroux 1 - 0 Nimes,237,529,292,0.8088737201365188
6,7,12,Manchester City,Manchester City 1 - 1 Everton,1439,2113,674,2.131851851851852
7,8,5,Paços Ferreira,CD Feirense 2 - 1 Paços Ferreira,74,210,136,0.5401459854014599
8,9,0,Nimes,Chateauroux 1 - 0 Nimes,292,529,237,1.226890756302521
9,9,0,Genclerbirligi,Atiker Konyaspor 1922 3 - 0 Genclerbirligi,28,198,170,0.16374269005847952
10,9,0,Villarreal,Levante 1 - 0 Villarreal,1032,1160,128,8.0
11,9,0,Malaga,Malaga 0 - 1 SD Eibar,537,588,51,10.326923076923077
